id	h_species	h_genus	h_family	i_species	i_genus	i_tribe	i_family	i_family_id	i_tribe_id	i_genus_id	i_species_id	h_family_id	h_genus_id	h_species_id	coll_total_i	coll_number_same_h	coll_percent	h_n_specimens	i_j_h_col_event	i_j_same_col	h_voucher	rel_confidence
3988	patens	Spartina	Poaceae	alboornatus	Tytthus	Phylini	Miridae	6296	6292	6255	5623	352	1399	9502	12	3	25.00	11	0	0	0	MEDIUM
3997	clausa	Pinus	Pinaceae	floridanus	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4546	62	554	3761	3	3	100.00	1	0	0	0	MEDIUM
4000	ashei	Satureja	Lamiaceae	clinopodii	Keltonia	Phylini	Miridae	6296	6292	5963	3858	264	4513	13732	5	4	80.00	1	0	0	0	MEDIUM
4017	pauciflosculosa	Chrysoma	Asteraceae	psalliodes	Parthenicus	Orthotylini	Miridae	6296	6291	6112	2254	98	3546	3547	36	4	11.11	11	0	0	0	MEDIUM
4018	clausa	Pinus	Pinaceae	carneolus	Pinophylus	Phylini	Miridae	6296	6292	6129	309	62	554	3761	36	5	13.89	2	0	0	0	MEDIUM
4019	elliottii	Pinus	Pinaceae	australis	Phoenicocoris	Phylini	Miridae	6296	6292	6119	4421	62	554	4199	5	4	80.00	1	0	0	0	MEDIUM
4023	distichum	Taxodium	Taxodiaceae	taxodii	Orthotylus	Orthotylini	Miridae	6296	6291	6088	2109	61	3570	2090	17	15	88.24	12	0	0	0	HIGH
4030	virginiana	Pinus	Pinaceae	claricornis	Phoenicocoris	Phylini	Miridae	6296	6292	6119	4423	62	554	8764	24	10	41.67	11	0	0	0	HIGH
4031	distichum	Taxodium	Taxodiaceae	taxodii	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	830	61	3570	2090	33	18	54.55	24	0	0	0	HIGH
4044	distichum	Taxodium	Taxodiaceae	taxodii	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4619	61	3570	2090	17	14	82.35	9	0	0	0	HIGH
4050	virginiana	Pinus	Pinaceae	barbatus	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	716	62	554	8764	49	18	36.73	17	0	0	0	HIGH
4051	americana	Polygonella	Polygonaceae	wheeleri	Keltonia	Phylini	Miridae	6296	6292	5963	3870	356	6207	10006	3	3	100.00	4	0	0	0	MEDIUM
4072	amnicola	Ilex	Aquifoliaceae	hawaiiensis	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1680	92	3984	8825	26	15	57.69	24	0	0	0	HIGH
4075	trigynum	Cheirodendron	Araliaceae	timberlakei	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1712	94	7628	8206	47	4	8.51	13	0	0	0	MEDIUM
4076	trigynum	Cheirodendron	Araliaceae	williamsi	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1718	94	7628	8206	29	16	55.17	13	0	0	0	HIGH
4079	hawaiensis	Tetraplasandra	Araliaceae	pallasatus	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1698	94	3982	9178	10	10	100.00	36	0	0	0	HIGH
4080	hawaiensis	Tetraplasandra	Araliaceae	timberlakei	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1712	94	3982	9178	47	12	25.53	25	0	0	0	HIGH
4081	meiandra	Tetraplasandra	Araliaceae	pilosus	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1701	94	3982	7638	7	4	57.14	17	0	0	0	MEDIUM
4084	sandwicensis	Polyscias	Araliaceae	secularis	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1706	94	8166	9661	18	8	44.44	118	0	0	0	HIGH
4085	meiandra	Tetraplasandra	Araliaceae	secularis	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1706	94	3982	7638	18	3	16.67	17	0	0	0	MEDIUM
4088	koa	Acacia	Fabaceae	azalais	Orthotylus	Orthotylini	Miridae	6296	6291	6088	1814	211	396	7008	59	4	6.78	3	0	0	0	MEDIUM
4089	koa	Acacia	Fabaceae	sharpianus	Opuna	Phylini	Miridae	6296	6292	6080	4317	211	396	7008	165	29	17.58	12	0	0	0	HIGH
4090	oahuense	Chenopodium	Amaranthaceae	sharpianus	Opuna	Phylini	Miridae	6296	6292	6080	4317	83	449	14186	165	4	2.42	113	0	0	0	MEDIUM
4126	anomala	Ilex	Aquifoliaceae	contortus	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1674	92	3984	3985	16	16	100.00	12	0	0	0	HIGH
4127	trigynum	Cheirodendron	Araliaceae	beardsleyi	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1669	94	7628	8206	10	10	100.00	12	0	0	0	HIGH
4128	anomala	Ilex	Aquifoliaceae	ilicivorus	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1682	92	3984	3985	12	10	83.33	15	0	0	0	HIGH
4129	kaalae	Tetraplasandra	Araliaceae	timberlakei	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1712	94	3982	8340	47	17	36.17	34	0	0	0	HIGH
4131	amnicola	Ilex	Aquifoliaceae	oahuensis	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1695	92	3984	8825	9	4	44.44	12	0	0	0	MEDIUM
4132	sandwicensis	Reynoldsia	Araliaceae	timberlakei	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1712	94	3953	9469	47	9	19.15	9	0	0	0	HIGH
4133	anomala	Ilex	Aquifoliaceae	oahuensis	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1695	92	3984	3985	9	3	33.33	39	0	0	0	MEDIUM
4135	gymnocarpa	Tetraplasandra	Araliaceae	ohe	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1696	94	3982	7843	3	3	100.00	7	0	0	0	MEDIUM
4138	amnicola	Ilex	Aquifoliaceae	reductus	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1703	92	3984	8825	14	10	71.43	17	0	0	0	HIGH
4146	meiandra	Tetraplasandra	Araliaceae	trifurcatus	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1713	94	3982	7638	5	3	60.00	8	0	0	0	MEDIUM
4153	koa	Acacia	Fabaceae	kassandra	Orthotylus	Orthotylini	Miridae	6296	6291	6088	1946	211	396	7008	129	4	3.10	1	0	0	0	MEDIUM
4163	clusiifolia	Melicope	Rutaceae	saltator	Sarona	Orthotylini	Miridae	6296	6291	6188	2474	379	5251	14235	11	5	45.45	18	0	0	0	MEDIUM
4165	meiandra	Tetraplasandra	Araliaceae	bifurcatus	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1670	94	3982	7638	4	4	100.00	4	0	0	0	MEDIUM
4168	kauaiense	Cheirodendron	Araliaceae	lineatus	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1691	94	7628	9020	4	3	75.00	4	0	0	0	MEDIUM
4170	helleri	Cheirodendron	Araliaceae	lineatus	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1691	94	7628	7642	4	3	75.00	9	0	0	0	MEDIUM
4172	helleri	Cheirodendron	Araliaceae	ehu	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1677	94	7628	7642	27	10	37.04	10	0	0	0	HIGH
4181	waianensis	Tetraplasandra	Araliaceae	waimaeae	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1717	94	3982	11712	5	3	60.00	20	0	0	0	MEDIUM
4184	meiandra	Tetraplasandra	Araliaceae	seminotatus	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1707	94	3982	7638	3	3	100.00	19	0	0	0	MEDIUM
4188	anomala	Ilex	Aquifoliaceae	lanaiensis	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1686	92	3984	3985	10	4	40.00	17	0	0	0	MEDIUM
4219	trigynum	Cheirodendron	Araliaceae	cheliferus	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1673	94	7628	8206	6	3	50.00	30	0	0	0	MEDIUM
4220	hawaiensis	Tetraplasandra	Araliaceae	secularis	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1706	94	3982	9178	18	4	22.22	6	0	0	0	MEDIUM
4222	meiandra	Tetraplasandra	Araliaceae	curvatus	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1675	94	3982	7638	6	5	83.33	18	0	0	0	MEDIUM
4223	trigynum	Cheirodendron	Araliaceae	swezeyi	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1710	94	7628	8206	17	11	64.71	9	0	0	0	HIGH
4224	anomala	Ilex	Aquifoliaceae	byroniae	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1671	92	3984	3985	10	7	70.00	14	0	0	0	HIGH
4225	hawaiensis	Tetraplasandra	Araliaceae	curvipes	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1676	94	3982	9178	9	7	77.78	30	0	0	0	HIGH
4226	amnicola	Ilex	Aquifoliaceae	kawau	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1684	92	3984	8825	7	4	57.14	21	0	0	0	MEDIUM
4227	anomala	Ilex	Aquifoliaceae	kawau	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1684	92	3984	3985	7	3	42.86	13	0	0	0	MEDIUM
4229	trigynum	Cheirodendron	Araliaceae	sinuatus	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1708	94	7628	8206	8	5	62.50	28	0	0	0	MEDIUM
4233	anomala	Ilex	Aquifoliaceae	mauiensis	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1694	92	3984	3985	3	3	100.00	18	0	0	0	MEDIUM
4236	hawaiensis	Tetraplasandra	Araliaceae	pallidus	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1699	94	3982	9178	6	3	50.00	41	0	0	0	MEDIUM
4237	trigynum	Cheirodendron	Araliaceae	parasinuatus	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1700	94	7628	8206	3	3	100.00	33	0	0	0	MEDIUM
4240	hawaiiensis	Cheirodendron	Araliaceae	pallidus	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1699	94	7628	9217	6	3	50.00	24	0	0	0	MEDIUM
4244	meiandra	Tetraplasandra	Araliaceae	trinesiotes	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1714	94	3982	7638	13	4	30.77	18	0	0	0	MEDIUM
4245	hawaiensis	Tetraplasandra	Araliaceae	trinesiotes	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1714	94	3982	9178	13	5	38.46	8	0	0	0	MEDIUM
4253	polymorpha	Metrosideros	Myrtaceae	adonias	Sarona	Orthotylini	Miridae	6296	6291	6188	2438	313	3908	8778	86	4	4.65	17	0	0	0	MEDIUM
4264	sandwicensis	Reynoldsia	Araliaceae	trinesiotes	Nesiomiris	Orthotylini	Miridae	6296	6291	6059	1714	94	3953	9469	13	4	30.77	20	0	0	0	MEDIUM
4268	grandis	Abies	Pinaceae	incertus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	59955	62	394	2195	166	13	7.83	9	0	0	0	MEDIUM
4270	engelmannii	Picea	Pinaceae	diveni	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	75723	62	553	4917	47	8	17.02	6	0	0	0	HIGH
4275	engelmannii	Picea	Pinaceae	knowltoni	Phytocoris	Mirini	Miridae	6296	8151	36447	37496	62	553	4917	12	4	33.33	5	0	0	0	MEDIUM
4281	contorta	Pinus	Pinaceae	albigulus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	70172	62	554	707	13	5	38.46	14	0	0	0	MEDIUM
4293	menziesii	Pseudotsuga	Pinaceae	incertus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	59955	62	568	831	166	14	8.43	15	0	0	0	MEDIUM
4294	engelmannii	Picea	Pinaceae	incertus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	59955	62	553	4917	166	7	4.22	37	0	0	0	MEDIUM_HIGH
4304	lasiocarpa	Abies	Pinaceae	diveni	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	75723	62	394	800	47	6	12.77	23	0	0	0	MEDIUM
4305	lasiocarpa	Abies	Pinaceae	incertus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	59955	62	394	800	166	7	4.22	30	0	0	0	MEDIUM_HIGH
4307	tridentata	Artemisia	Asteraceae	repertus	Pseudopsallus	Orthotylini	Miridae	6296	6291	6165	2388	98	418	948	75	29	38.67	53	0	0	0	HIGH
4330	menziesii	Pseudotsuga	Pinaceae	rubroclarus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	73414	62	568	831	36	6	16.67	27	0	0	0	HIGH
4332	menziesii	Pseudotsuga	Pinaceae	gillespiei	Dichaetocoris	Orthotylini	Miridae	6296	6291	5849	34910	62	568	831	40	12	30.00	28	0	0	0	HIGH
4335	ponderosa	Pinus	Pinaceae	picipes	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	76257	62	554	879	18	3	16.67	4	0	0	0	MEDIUM
4338	tridentata	Artemisia	Asteraceae	robustus	Lygus	Mirini	Miridae	6296	8151	8152	67467	98	418	948	139	7	5.04	9	0	0	0	MEDIUM
4356	tridentata	Purshia	Rosaceae	purshiae	Phytocoris	Mirini	Miridae	6296	8151	36447	75708	376	569	8758	13	6	46.15	25	0	0	0	HIGH
4363	trifolia	Staphylea	Staphyleaceae	staphyleae	Lopidea	Orthotylini	Miridae	6296	6291	6002	1533	16	8550	8551	33	8	24.24	16	0	0	0	HIGH
4368	virginiana	Juniperus	Cupressaceae	juniperi	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4562	63	511	9378	28	11	39.29	40	0	0	0	HIGH
4370	strobus	Pinus	Pinaceae	diversus	Phytocoris	Mirini	Miridae	6296	8151	36447	70171	62	554	926	15	3	20.00	1	0	0	0	MEDIUM
4374	strobus	Pinus	Pinaceae	nubilus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	70360	62	554	926	25	4	16.00	3	0	0	0	MEDIUM
4378	nigra	Betula	Betulaceae	albatus	Plagiognathus	Phylini	Miridae	6296	6292	6132	297	109	430	8703	259	21	8.11	23	0	0	0	MEDIUM
4385	nigra	Salix	Salicaceae	salicicola	Plagiognathus	Phylini	Miridae	6296	6292	6132	361	382	583	9476	18	3	16.67	2	0	0	0	MEDIUM
4386	nigra	Salix	Salicaceae	tinctus	Plagiognathus	Phylini	Miridae	6296	6292	6132	371	382	583	9476	52	5	9.62	2	0	0	0	MEDIUM
4387	canadensis	Polymnia	Asteraceae	albifacies	Plagiognathus	Phylini	Miridae	6296	6292	6132	299	98	562	9885	13	4	30.77	2	0	0	0	MEDIUM
4388	occidentalis	Platanus	Platanaceae	albatus	Plagiognathus	Phylini	Miridae	6296	6292	6132	297	350	558	9444	259	11	4.25	5	0	0	0	MEDIUM
4394	longifolia	Salix	Salicaceae	salicicola	Plagiognathus	Phylini	Miridae	6296	6292	6132	361	382	583	9477	18	3	16.67	3	0	0	0	MEDIUM
4415	nigra	Juglans	Juglandaceae	dispar	Plagiognathus	Phylini	Miridae	6296	6292	6132	318	257	509	851	101	9	8.91	2	0	0	0	MEDIUM
4420	canadensis	Sambucus	Adoxaceae	jessiae	Neurocolpus	Mirini	Miridae	6296	8151	66745	67509	74	586	9958	46	11	23.91	5	0	0	0	HIGH
4433	americana	Corylus	Betulaceae	longirostris	Plagiognathus	Phylini	Miridae	6296	6292	6132	190	109	461	9313	38	8	21.05	8	0	0	0	HIGH
4440	abies	Picea	Pinaceae	piceicola	Psallovius	Phylini	Miridae	6296	6292	6153	4788	62	553	626	306	16	5.23	6	0	0	0	MEDIUM
4448	nigra	Betula	Betulaceae	poecilus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	67560	109	430	8703	42	6	14.29	5	0	0	0	MEDIUM
4477	speciosa	Oenothera	Onagraceae	seriatus	Pseudatomoscelis	Phylini	Miridae	6296	6292	6156	410	327	541	9878	598	13	2.17	3	0	0	0	MEDIUM
4489	max	Glycine	Fabaceae	tibialis	Phytocoris	Mirini	Miridae	6296	8151	36447	70144	211	1643	8509	189	20	10.58	2	0	0	0	MEDIUM
4499	rigida	Pinus	Pinaceae	barbatus	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	716	62	554	1262	49	6	12.24	19	0	0	0	MEDIUM
4500	ilicifolia	Quercus	Fagaceae	davisi	Schaffneria	Ceratocapsini	Miridae	6296	34068	6191	2490	68	571	9463	37	20	54.05	19	0	0	0	HIGH
4507	virginiana	Pinus	Pinaceae	amoenus	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4504	62	554	8764	118	4	3.39	12	0	0	0	MEDIUM
4514	rigida	Pinus	Pinaceae	cecilsmithi	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	730	62	554	1262	13	5	38.46	4	0	0	0	MEDIUM
4515	sylvatica	Nyssa	Cornaceae	albatus	Plagiognathus	Phylini	Miridae	6296	6292	6132	297	163	540	931	259	6	2.32	34	0	0	0	MEDIUM_HIGH
4534	alba	Quercus	Fagaceae	nigrolineatum	Americodema	Phylini	Miridae	6296	6292	5725	2821	68	571	635	78	12	15.38	16	0	0	0	HIGH
4553	drummondii	Cornus	Cornaceae	cornicola	Plagiognathus	Phylini	Miridae	6296	6292	6132	313	163	459	9312	83	7	8.43	8	0	0	0	MEDIUM
4571	illinoensis	Carya	Juglandaceae	albatus	Plagiognathus	Phylini	Miridae	6296	6292	6132	297	257	440	780	259	12	4.63	9	0	0	0	MEDIUM
4637	illinoensis	Carya	Juglandaceae	semivittatus	Neolygus	Mirini	Miridae	6296	8151	37464	67864	257	440	780	62	13	20.97	18	0	0	0	HIGH
4666	illinoensis	Carya	Juglandaceae	nebulosus	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	60135	257	440	780	337	11	3.26	3	0	1	0	MEDIUM
4674	cinerea	Vitis	Vitaceae	irrorata	Saileria	Orthotylini	Miridae	6296	6291	6186	2433	50	623	9532	23	10	43.48	7	0	0	0	HIGH
4678	stricta	Cornus	Cornaceae	vitripennis	Hyaliodes	Hyaliodini	Miridae	6296	66764	66765	66766	163	459	9578	148	4	2.70	1	0	0	0	MEDIUM
4688	nigra	Salix	Salicaceae	pulverulentus	Agnocoris	Mirini	Miridae	6296	8151	37733	50785	382	583	9476	140	4	2.86	4	0	0	0	MEDIUM
4691	illinoensis	Carya	Juglandaceae	caryae	Neolygus	Mirini	Miridae	6296	8151	37464	59957	257	440	780	93	18	19.35	11	0	0	0	HIGH
4735	pennsylvanica	Fraxinus	Oleaceae	tricolor	Tropidosteptes	Mirini	Miridae	6296	8151	36471	67964	325	483	873	10	4	40.00	6	0	0	0	MEDIUM
4741	triacanthos	Gleditsia	Fabaceae	gleditsiae	Plagiognathus	Phylini	Miridae	6296	6292	6132	78792	211	490	946	3	3	100.00	8	0	0	0	MEDIUM
4746	arborea	Ampelopsis	Vitaceae	fuscinus	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	756	50	5696	9074	109	4	3.67	10	0	0	0	MEDIUM
4758	illinoensis	Carya	Juglandaceae	vitripennis	Hyaliodes	Hyaliodini	Miridae	6296	66764	66765	66766	257	440	780	148	8	5.41	8	0	0	0	MEDIUM
4759	americana	Ulmus	Ulmaceae	vitripennis	Hyaliodes	Hyaliodini	Miridae	6296	66764	66765	66766	44	612	644	148	5	3.38	6	0	0	0	MEDIUM
4815	interior	Salix	Salicaceae	tinctus	Plagiognathus	Phylini	Miridae	6296	6292	6132	371	382	583	786	52	4	7.69	6	0	0	0	MEDIUM
4818	glabra	Aesculus	Sapindaceae	aesculi	Neolygus	Mirini	Miridae	6296	8151	37464	80122	385	401	10048	9	9	100.00	4	0	0	0	HIGH
4819	glabra	Aesculus	Sapindaceae	aesculicola	Orthotylus	Orthotylini	Miridae	6296	6291	6088	1787	385	401	10048	6	6	100.00	3	0	0	0	HIGH
4820	alba	Quercus	Fagaceae	geneseensis	Neolygus	Mirini	Miridae	6296	8151	37464	80118	68	571	635	70	24	34.29	16	0	0	0	HIGH
4823	americana	Tilia	Malvaceae	tiliae	Neolygus	Mirini	Miridae	6296	8151	37464	67865	286	609	9699	42	12	28.57	27	0	0	0	HIGH
4824	alba	Quercus	Fagaceae	semivittatus	Neolygus	Mirini	Miridae	6296	8151	37464	67864	68	571	635	62	4	6.45	7	0	0	0	MEDIUM
4830	triacanthos	Gleditsia	Fabaceae	gleditsiae	Taedia	Mirini	Miridae	6296	8151	67950	80286	211	490	946	4	4	100.00	5	0	0	0	MEDIUM
4838	alba	Quercus	Fagaceae	heidemanni	Lopidea	Orthotylini	Miridae	6296	6291	6002	1459	68	571	635	172	4	2.33	3	0	0	0	MEDIUM
4840	pseudoacacia	Robinia	Fabaceae	submarginatus	Orthotylus	Orthotylini	Miridae	6296	6291	6088	2099	211	579	883	30	9	30.00	15	0	0	0	HIGH
4841	saccharinum	Acer	Sapindaceae	craigi	Reuteria	Orthotylini	Miridae	6296	6291	6174	2408	385	398	8262	4	3	75.00	8	0	0	0	MEDIUM
4845	alba	Quercus	Fagaceae	guttulosus	Plagiognathus	Phylini	Miridae	6296	6292	6132	4675	68	571	635	20	5	25.00	1	0	0	0	MEDIUM
4846	glabra	Aesculus	Sapindaceae	modestus	Plagiognathus	Phylini	Miridae	6296	6292	6132	195	385	401	10048	182	6	3.30	4	0	0	0	MEDIUM
4847	nigra	Juglans	Juglandaceae	punctatipes	Plagiognathus	Phylini	Miridae	6296	6292	6132	353	257	509	851	43	6	13.95	1	0	0	0	MEDIUM
4849	nigra	Salix	Salicaceae	obscura	Lygidea	Mirini	Miridae	6296	8151	52789	52800	382	583	9476	14	4	28.57	2	0	0	0	MEDIUM
4851	nigra	Salix	Salicaceae	pumilus	Ceratocapsus	Ceratocapsini	Miridae	6296	34068	5802	811	382	583	9476	177	6	3.39	10	0	0	0	MEDIUM
4853	nigra	Salix	Salicaceae	modestus	Orthotylus	Orthotylini	Miridae	6296	6291	6088	1994	382	583	9476	76	4	5.26	1	0	0	0	MEDIUM
4885	max	Glycine	Fabaceae	harti	Hyaliodes	Hyaliodini	Miridae	6296	66764	66765	67688	211	1643	8509	105	7	6.67	1	0	0	0	MEDIUM
4895	contorta	Pinus	Pinaceae	diveni	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	75723	62	554	707	47	24	51.06	17	0	0	0	HIGH
4897	flexilis	Pinus	Pinaceae	stonedahli	Pinophylus	Phylini	Miridae	6296	6292	6129	557	62	554	747	7	6	85.71	2	0	0	0	HIGH
4901	flexilis	Pinus	Pinaceae	fraterculus	Phytocoris	Mirini	Miridae	6296	8151	36447	67477	62	554	747	168	5	2.98	18	0	0	0	MEDIUM
4902	engelmannii	Picea	Pinaceae	piceicola	Pappus	Mirini	Miridae	6296	8151	74294	76215	62	553	4917	11	5	45.45	14	0	0	0	MEDIUM
4905	contorta	Pinus	Pinaceae	barberi	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	70174	62	554	707	22	4	18.18	9	0	0	0	MEDIUM
4924	engelmannii	Picea	Pinaceae	approximatus	Pinalitus	Mirini	Miridae	6296	8151	37457	41129	62	553	4917	55	4	7.27	7	0	0	0	MEDIUM
4928	canadensis	Shepherdia	Elaeagnaceae	punctatus	Lygus	Mirini	Miridae	6296	8151	8152	41123	197	590	8607	103	4	3.88	4	0	0	0	MEDIUM
4944	monophylla	Pinus	Pinaceae	nevadensis	Phoenicocoris	Phylini	Miridae	6296	6292	6119	6656	62	554	841	14	5	35.71	1	0	0	0	MEDIUM
4946	osteosperma	Juniperus	Cupressaceae	manitou	Deraeocoris	Deraeocorini	Miridae	6296	8164	34950	60134	63	511	4635	33	6	18.18	3	0	0	0	HIGH
4947	osteosperma	Juniperus	Cupressaceae	junipericola	Dichrooscytus	Mirini	Miridae	6296	8151	36459	73461	63	511	4635	29	8	27.59	22	0	0	0	HIGH
4949	fremontii	Psorothamnus	Fabaceae	daleae	Daleapidea	Orthotylini	Miridae	6296	6291	5838	908	211	1357	9805	35	3	8.57	66	0	0	0	MEDIUM_HIGH
4955	multiflora	Heliomeris	Asteraceae	pictum	Hadronema	Orthotylini	Miridae	6296	6291	5912	1133	98	4137	8696	201	5	2.49	14	0	0	0	MEDIUM
4961	spinosa	Grayia	Amaranthaceae	nigrofemoratus	Megalopsallus	Phylini	Miridae	6296	6292	6027	13	83	492	920	88	11	12.50	2	0	0	0	MEDIUM
4963	monosperma	Juniperus	Cupressaceae	uhleri	Dichrooscytus	Mirini	Miridae	6296	8151	36459	73520	63	511	1179	81	6	7.41	67	0	0	0	MEDIUM_HIGH
4969	spinosa	Grayia	Amaranthaceae	pallidus	Megalopsallus	Phylini	Miridae	6296	6292	6027	206	83	492	920	7	4	57.14	4	0	0	0	MEDIUM
4978	vermiculatus	Sarcobatus	Sarcobataceae	utahensis	Squamocoris	Orthotylini	Miridae	6296	6291	6209	2593	7960	587	960	23	9	39.13	48	0	0	0	HIGH
4980	glabrata	Tetradymia	Asteraceae	becki	Nevadocoris	Phylini	Miridae	6296	6292	6060	4250	98	604	8802	15	3	20.00	16	0	0	0	MEDIUM
4986	sarothrae	Gutierrezia	Asteraceae	diffusus	Polymerus	Mirini	Miridae	6296	8151	41124	67941	98	493	902	101	8	7.92	19	0	0	0	MEDIUM
4991	monophylla	Pinus	Pinaceae	pinicola	Dichrooscytus	Mirini	Miridae	6296	8151	36459	73462	62	554	841	27	7	25.93	11	0	0	0	HIGH
4994	osteosperma	Juniperus	Cupressaceae	pinicola	Dichrooscytus	Mirini	Miridae	6296	8151	36459	73462	63	511	4635	27	6	22.22	2	0	0	0	HIGH
4997	spinosa	Grayia	Amaranthaceae	geniculatus	Phytocoris	Mirini	Miridae	6296	8151	36447	67479	83	492	920	42	5	11.90	39	0	0	0	MEDIUM
5000	tridentata	Artemisia	Asteraceae	utahensis	Squamocoris	Orthotylini	Miridae	6296	6291	6209	2593	98	418	948	23	4	17.39	2	0	0	0	MEDIUM
5005	confertifolia	Atriplex	Amaranthaceae	albidosquamus	Phytocoris	Mirini	Miridae	6296	8151	36447	52834	83	424	705	22	5	22.73	12	0	0	0	MEDIUM
5015	monophylla	Pinus	Pinaceae	clavicornis	Pilophorus	Pilophorini	Miridae	6296	6293	6127	4527	62	554	841	4	3	75.00	36	0	0	0	MEDIUM
5016	vermiculatus	Sarcobatus	Sarcobataceae	flammeus	Megalopsallus	Phylini	Miridae	6296	6292	6027	4	7960	587	960	7	4	57.14	7	0	0	0	MEDIUM
5024	glandulosa	Purshia	Rosaceae	cyaneus	Teleorhinus	Pronotocrepini	Miridae	6296	6306	6309	6310	376	569	8650	187	1	0.53	32	0	0	0	MEDIUM_HIGH
5045	andersonii	Lycium	Solanaceae	teretis	Megalopsallus	Phylini	Miridae	6296	6292	6027	20	9	528	8579	11	6	54.55	2	0	0	0	HIGH
5064	canescens	Atriplex	Amaranthaceae	punctipes	Megalopsallus	Phylini	Miridae	6296	6292	6027	17	83	424	686	30	11	36.67	4	0	0	0	HIGH
5065	canescens	Atriplex	Amaranthaceae	cuneotinctus	Phytocoris	Mirini	Miridae	6296	8151	36447	75143	83	424	686	16	6	37.50	28	0	0	0	HIGH
5076	ramosissima	Coleogyne	Rosaceae	balli	Atractotomus	Phylini	Miridae	6296	6292	5750	2902	376	456	889	97	4	4.12	12	0	0	0	MEDIUM
5103	osteosperma	Juniperus	Cupressaceae	juniperi	Dichaetocoris	Orthotylini	Miridae	6296	6291	5849	920	63	511	4635	5	5	100.00	18	0	0	0	MEDIUM
5123	canescens	Atriplex	Amaranthaceae	cuneotinctus	Parthenicus	Orthotylini	Miridae	6296	6291	6112	2216	83	424	686	6	4	66.67	2	0	0	0	MEDIUM
5130	sarothrae	Gutierrezia	Asteraceae	nigrithorax	Coquillettia	Phylini	Miridae	6296	6292	6374	6377	98	493	902	51	5	9.80	53	0	9	0	MEDIUM
